"BehaviorSpace results (NetLogo 6.2.0)"
"abm_household_individual_levels.nlogo"
"gini_phase_diagram"
"04/06/2021 23:19:22:420 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","change_inequality","homogeneity_mode","deforestation_per_step_worker_ha","scaling_param_migration","inequality_distribution_mode","internal_validation_mode","mig_coeff_sna_input","mig_coeff_age_input","desired_gini_level","export_sim_csv_files","remittances_usage_scaling_param","probability_remittances_agriculture_invest","time_frame","[step]","((sum [agriculture_land] of households) - t_0_land_amount ) / t_0_land_amount","gini-index-reserve","gini-index-reserve-relative","global_abandoned_land","count individuals with [member_migrated = TRUE] / count individuals","sum [workers] of households","global_deforested_land","global_household_index"
"427","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.14567747298420605","35.328284660499385","40.67769547783456","219.09000000000557","0.42875078468298805","767","345.2699999999982","1000"
"426","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.14117484067608765","35.80605803083649","40.9807303545677","220.0800000000057","0.4312617702448211","755","342.3599999999987","1000"
"428","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.13210030479357182","34.66198576352771","41.539576956469524","205.17000000000527","0.416195856873823","757","319.59000000000003","1000"
"431","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.1251731781656972","33.85250056434567","40.3693328133394","144.45000000000286","0.3653483992467043","783","252.8700000000066","1000"
"432","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.12139789415350509","34.20715322605557","41.266009542468176","146.91000000000298","0.3753923414940364","774","252.06000000000657","1000"
"429","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.13199639789415396","34.55680323103752","42.565923161598946","181.38000000000417","0.4074074074074074","758","295.7100000000023","1000"
"430","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.12610834026046064","33.75536964701294","43.17315863429393","164.76000000000343","0.38355304456999373","787","273.99000000000495","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","0","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"428","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.1367068440011087","35.15491026539506","41.37812977842579","223.92000000000598","0.4268675455116133","758","342.329999999998","1000"
"431","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.13293155998891695","34.27418730255782","40.0473247204549","161.1600000000035","0.37602008788449465","781","276.3000000000045","1000"
"432","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.12714740925464182","34.742607217117865","41.64116094474142","164.70000000000366","0.3923414940364093","759","274.83000000000493","1000"
"429","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.13660293710169055","35.09494352348446","42.72739695214878","200.13000000000488","0.42059008160703076","758","318.44999999999976","1000"
"430","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.13279301745635932","34.20920728102895","43.53842060011862","182.4600000000041","0.3973634651600753","783","297.480000000003","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.014269880853420965","31.35593953467191","44.922207957716545","9.959999999999994","0.22033898305084745","744","22.319999999999965","1000"
"431","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.13940842338597975","34.812779280785506","39.47522200974747","178.89000000000416","0.3979912115505336","778","299.6400000000024","1000"
"432","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.13248129675810472","35.23977734960395","41.3553383665412","182.85000000000434","0.4067796610169492","759","297.6000000000025","1000"
"429","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.14010113604876673","35.63725936952539","43.59932553063461","219.3000000000056","0.4350282485875706","740","340.6499999999973","1000"
"430","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.13885425325575002","34.65293026367808","43.69615995121276","200.8200000000048","0.40991839296924043","787","321.09000000000077","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.028020227209752977","31.35589546623538","43.87314880789631","20.549999999999994","0.23414940364092907","750","44.81999999999999","1000"
"431","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.14501939595455832","35.41224275789746","39.46128016917226","197.64000000000487","0.4105461393596987","787","323.2499999999997","1000"
"432","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.13739955666389592","35.75846808165086","41.39913533331251","201.63000000000505","0.42059008160703076","768","320.64000000000004","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.04097395400387854","31.437642100593337","43.28340993286166","31.71000000000004","0.2460765850596359","746","67.20000000000024","1000"
"430","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.14387642006095872","35.146591574315174","43.51056922602683","219.6000000000055","0.41933458882611424","771","344.21999999999855","1000"
"431","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.15069963978941556","35.95568331176196","39.50659836616678","215.70000000000556","0.4243565599497803","766","346.2299999999975","1000"
"432","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.14141729010806384","36.32573711626965","42.29213637509778","220.47000000000577","0.4337727558066541","744","342.9599999999977","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.053996952064283975","31.584601229009905","42.50278902962077","43.65000000000019","0.2598870056497175","774","90.42000000000078","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","-1.3125385347004713E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","0","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06514962593516203","31.782254305812955","42.78584663347894","56.61000000000036","0.2787193973634652","754","113.04000000000138","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.01426988085342057","31.365876701725576","44.48765846214944","10.049999999999988","0.22347771500313873","747","22.40999999999996","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.014443059019116758","31.33642892098281","45.9516185878988","9.899999999999993","0.22033898305084745","747","22.409999999999982","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07498614574674456","32.010954667010324","43.384045062715835","70.5300000000006","0.2988072818581293","748","135.4800000000021","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","2.625077069400943E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.027673870878359555","31.359880017525484","43.66296478062553","20.939999999999984","0.2391713747645951","750","44.910000000000046","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.02808949847603179","31.34790957787284","44.9572890852444","20.63999999999997","0.23603264281230382","752","44.9700000000001","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","7","0.08426849542809656","32.30762923920565","42.9372806557325","85.23000000000096","0.31512868801004396","758","158.22000000000295","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.01420060958714189","31.34108553605168","45.39003564863013","9.929999999999993","0.2197112366603892","741","22.22999999999998","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.0396924355777213","31.39018810935658","44.80322088837338","32.46000000000001","0.258631512868801","729","66.84000000000036","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.04003879190911551","31.427434394565026","42.94222125771721","32.49000000000001","0.2542372881355932","742","67.17000000000031","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","-1.3125385347004713E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","8","0.09282349681352171","32.57264198782956","42.9180375761362","100.3800000000013","0.3333333333333333","752","180.7800000000038","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","1.3125385347004713E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.02739678581324469","31.369989549270116","44.448455694058445","20.789999999999978","0.23979912115505336","743","44.520000000000074","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.05063729564976449","31.501670292960583","44.085290292791335","45.24000000000017","0.2768361581920904","742","89.10000000000092","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.051780271543363836","31.537041305803456","42.731731462609815","44.70000000000018","0.2667922159447583","746","89.55000000000089","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.014096702687723204","31.360406206951495","44.52766643952721","10.049999999999994","0.2222222222222222","742","22.25999999999998","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","1.3125385347004715E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","9","0.1018980326960378","32.90385784036371","42.65513333326983","115.71000000000167","0.3433772755806654","773","203.9700000000047","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","0","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.013854253255747939","31.389621481278994","44.474857344571696","10.019999999999996","0.22473320778405526","734","22.019999999999982","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.039657799944582364","31.468867641669704","43.950974427396325","32.43000000000003","0.25486503452605147","742","66.78000000000031","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.0604391798282061","31.724738979434015","43.293412476604836","58.89000000000035","0.2919020715630885","738","111.2400000000015","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06258658908284781","31.72900029336025","42.176602210948616","57.75000000000036","0.2806026365348399","747","111.96000000000153","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.027292878913826656","31.363789615643924","44.531960660304144","20.78999999999999","0.23854362837413684","739","44.43000000000005","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.013854253255748203","31.360036895326537","44.703527849995126","10.079999999999993","0.22284996861268047","736","22.079999999999988","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","10","0.11031449154890624","33.27602915639851","42.22883125856277","131.9100000000021","0.3559322033898305","783","227.46000000000558","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","1","0.014443059019117807","31.375533476731846","44.85465331984736","9.989999999999991","0.22096672944130571","750","22.499999999999968","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.02670407315045692","31.386757975463524","43.750856408298425","20.999999999999996","0.24231010671688638","737","44.13000000000005","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.05136464394569095","31.64030088398394","43.082332920041736","44.820000000000206","0.27055869428750784","751","89.31000000000088","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07373926295372744","31.97340945990988","41.71287140516831","71.28000000000061","0.29441305712492155","773","135.15000000000217","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07003325020781388","31.916564165641674","42.64473458448774","72.84000000000063","0.3075957313245449","742","133.50000000000216","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.039900249376557485","31.47380984101607","43.711274298164284","32.220000000000006","0.2529817953546767","745","66.78000000000029","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.02756996397894153","31.38358950159541","43.82583588069821","21.000000000000007","0.23477715003138733","760","44.88000000000005","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.1176226101413135","33.69230610305362","42.01190832997315","148.80000000000274","0.37037037037037035","774","250.68000000000646","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","2","0.028124134109171136","31.388896375151532","44.050210938991356","20.729999999999986","0.23414940364092907","753","45.090000000000074","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","7","0.08361041839844827","32.23507852287494","41.28582107674658","85.470000000001","0.30822347771500314","758","157.89000000000303","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","7","0.07903851482405141","32.15037127388674","42.12141231621205","87.72000000000101","0.3220338983050847","756","156.18000000000302","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.038584095317261695","31.461193001178316","43.26698132405603","32.70000000000003","0.256120527306968","733","66.12000000000027","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06133970628983072","31.883181585789053","43.44160883194418","58.38000000000039","0.2900188323917137","740","111.51000000000145","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.0523690773067337","31.63874626996666","43.498666432452985","44.37000000000017","0.2667922159447583","765","89.7300000000009","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.04010806317539394","31.47183927183923","43.3461692514256","32.46000000000006","0.2523540489642185","744","67.20000000000029","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.1240994735383768","34.149180917167364","42.88374723725506","166.62000000000342","0.3879472693032015","781","274.11000000000496","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","3","0.04111249653643539","31.461736362930665","43.34597640507177","31.800000000000008","0.24670433145009416","744","67.41000000000031","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","8","0.09316985314491645","32.485488879031706","41.43978140498795","100.14000000000138","0.3239171374764595","765","180.8400000000039","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.0705181490717651","32.201414951900205","42.463343170585524","72.81000000000066","0.30947897049591966","746","133.89000000000212","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","8","0.08828622887226341","32.4076466906421","42.422573060439454","102.78000000000138","0.33458882611424984","769","179.2500000000039","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.04984067608755896","31.63569881121265","42.70653528626097","45.480000000000224","0.2749529190207156","751","88.65000000000077","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06345247991133163","31.857640698280342","42.67303322542902","57.18000000000033","0.2837413684871312","747","112.1400000000015","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.13116514269880827","34.618155281341544","42.79507637661754","184.05000000000408","0.39610797237915885","785","297.66000000000247","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.052334441673594106","31.60030280090838","42.62036367327168","44.52000000000021","0.26616446955430006","755","89.85000000000086","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","4","0.05347741756719331","31.57361257233034","42.877560192998615","43.59000000000019","0.2655367231638418","750","89.91000000000088","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","9","0.09656414519257317","32.71538218572332","42.135939821812585","118.41000000000177","0.3502824858757062","760","202.05000000000476","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","9","0.10196730396231622","32.77821431564831","41.69335260686371","115.74000000000179","0.3421217827997489","774","204.06000000000478","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06036990856192794","31.898078284065512","41.60863165603173","58.77000000000042","0.28750784682988073","747","111.0600000000014","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","7","0.07865752285951749","32.56459985657556","42.61580680405694","87.99000000000102","0.325172630257376","741","156.12000000000296","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07384316985314482","32.10721197264869","42.45081480195584","70.8300000000006","0.3013182674199623","755","134.79000000000218","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.13708783596564264","35.10168545029955","42.47446946141018","202.08000000000476","0.40929064657878217","772","320.8199999999999","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06362565807702913","31.809143899182622","42.20370645840746","57.57000000000036","0.28311362209667296","761","112.68000000000144","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","5","0.06480326960376756","31.76472692970752","42.061556199833866","56.37000000000037","0.27746390458254866","753","112.50000000000145","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","10","0.10951787198670006","33.10473247174876","41.118327651226906","132.15000000000222","0.3578154425612053","765","227.01000000000565","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","10","0.10338736492103096","33.11397808958783","41.64766047322719","135.3900000000023","0.3672316384180791","763","224.94000000000563","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","8","0.08641590468273869","32.90941647803949","42.29711940264662","103.62000000000138","0.34023854362837413","745","178.4700000000038","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07031033527292863","32.19269518693503","41.084188024247226","72.69000000000077","0.30069052102950405","751","133.590000000002","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","7","0.08347187586589076","32.384555548451665","42.129565959753315","85.08000000000098","0.31512868801004396","753","157.38000000000304","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07405098365198115","32.012340105342346","41.867126277481326","71.25000000000064","0.30006277463904585","757","135.39000000000206","1000"
"433","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.14221390967026895","35.64610750601415","42.72955112880977","220.95000000000547","0.41933458882611424","777","344.1299999999975","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","6","0.07647547797173745","32.03740883740882","41.595027101208395","69.57000000000068","0.29127432517263024","777","135.81000000000213","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.11668744804655086","33.524032546550444","40.56444534074229","149.16000000000287","0.3716258631512869","774","250.23000000000653","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.10920615128844531","33.59097580015612","41.55724747354467","153.03000000000296","0.389202762084118","756","247.62000000000648","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","9","0.09386256580770411","33.299812129271935","42.3805826453097","119.67000000000175","0.3534212178279975","750","200.97000000000466","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","8","0.09220005541701369","32.68516521849433","41.54891794564484","99.90000000000138","0.3314500941619586","746","179.76000000000388","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","7","0.07931559988916523","32.50504888432493","40.65599232642801","87.4200000000012","0.3157564344005022","751","156.12000000000285","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","7","0.08336796896647262","32.2895446359112","41.16691409367897","85.65000000000101","0.31512868801004396","749","157.8600000000029","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","7","0.08665835411471368","32.360787063598316","41.361979641642094","83.76000000000106","0.3069679849340866","767","158.820000000003","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.1236492103075647","33.98773195240738","41.097011554514076","166.65000000000353","0.38292529817953547","784","273.75000000000506","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.11391659739540007","34.026543536167004","42.21574822447899","171.39000000000365","0.4130571249215317","748","270.06000000000546","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","9","0.10051260737046266","33.09545540378925","41.19036224788605","115.7400000000018","0.34588826114249843","768","202.80000000000476","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","10","0.10061651426988084","33.75338557237414","41.82315923820856","136.3200000000022","0.3753923414940364","750","223.4700000000055","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","8","0.08797450817400959","32.81385033320599","40.117623842353794","102.54000000000164","0.3295668549905838","754","178.7400000000037","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","8","0.09268495428096502","32.578779426059775","41.07203208538725","100.4400000000014","0.32893910860012554","762","180.72000000000378","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","8","0.09659878082571396","32.69011296758364","40.76345729028654","98.34000000000147","0.32077840552416825","773","182.01000000000388","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.12943336104183997","34.508039702740525","40.9514234827869","185.01000000000423","0.3954802259887006","779","297.1200000000028","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.11713771127736232","34.52238482048736","43.00674043062575","190.62000000000435","0.42247332077840555","734","292.08000000000334","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","10","0.1079246328622882","33.51064982701847","41.008830446215974","132.30000000000229","0.35969868173258","766","225.78000000000563","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.10698947076752599","34.23712232616836","41.617881985347125","153.57000000000286","0.39296924042686754","759","246.24000000000638","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","9","0.10144776946522596","32.940201041895946","40.757261821511705","115.77000000000182","0.34965473948524795","764","203.64000000000465","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","9","0.09628706012745909","33.12748009604446","40.34530335477245","118.11000000000209","0.3477715003138732","759","201.51000000000457","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","9","0.10584649487392596","33.0540904535204","41.77867135223888","113.6700000000019","0.3370998116760829","778","205.35000000000477","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.1347326129121646","34.994302342144394","40.71528867731262","203.52000000000493","0.4124293785310734","770","320.2200000000005","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","14","0.12060127459129968","34.99465290226864","43.112737972779726","209.94000000000509","0.4331450094161959","744","314.4000000000011","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.11616791354945954","33.91375493907612","40.70110727601355","148.8000000000029","0.36660389202762084","788","249.42000000000652","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","10","0.10920615128844612","33.31555555555556","41.17117507945882","132.1500000000023","0.3603264281230383","770","226.74000000000552","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.11194236630645628","34.74465279508266","41.03488279077816","171.39000000000354","0.4067796610169492","737","268.35000000000554","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","10","0.10432252701579385","33.43320578764688","41.267609774888804","133.83000000000257","0.3615819209039548","756","224.19000000000543","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","10","0.11499030202272073","33.44021288933065","42.63647528965887","129.24000000000237","0.34588826114249843","783","228.84000000000566","1000"
"434","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.13899279578830778","35.49340631493588","40.250144217377226","222.33000000000564","0.4274952919020716","750","342.71999999999827","1000"
"435","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","15","0.12316431144361338","35.47235927799021","43.23433658588776","229.50000000000583","0.448210922787194","726","336.1799999999991","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","12","0.12323358270989207","34.38127248432518","40.07493191387402","166.38000000000355","0.38292529817953547","790","273.12000000000535","1000"
"439","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.11661817678027102","33.74415045958825","40.99160453574556","149.01000000000295","0.3753923414940364","776","250.0200000000064","1000"
"436","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.11668744804655076","35.310339836440114","40.987392980780385","189.57000000000423","0.4199623352165725","743","290.6400000000032","1000"
"438","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.11187309504017742","33.820312337756725","41.145436766766785","150.3900000000032","0.37790332705586943","770","247.2900000000063","1000"
"441","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","0","-1.3125385347004713E-16","34.12592361688371","44.977218002112544","0","0.20464532328939108","707","0","1000"
"440","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","11","0.12361457467442456","33.877963071421966","42.38412959091014","145.590000000003","0.3603264281230383","794","252.66000000000656","1000"
"437","on","off","0.03","1.2","relative","off","0.6","0","45","false","0.8","0.05","empirical_data","13","0.12957190357439735","34.8271752573105","40.01518474962957","183.9000000000042","0.3973634651600753","767","296.1300000000031","1000"
